NoOfEvals,IsmArexJggDoubleSphereUVr0_1_0,IsmArexJggDoubleSphereUVr0_1_1,IsmArexJggDoubleSphereUVr0_1_2,IsmArexJggDoubleSphereUVr0_1_3,IsmArexJggDoubleSphereUVr0_1_4,IsmArexJggDoubleSphereUVr0_1_5,IsmArexJggDoubleSphereUVr0_1_6,IsmArexJggDoubleSphereUVr0_1_7,IsmArexJggDoubleSphereUVr0_1_8,IsmArexJggDoubleSphereUVr0_1_9
15550,0.10012532535720035,0.10011200200251184,0.10000386289793857,0.10001174580027326,3.3895629227858355E-5,0.10002344310354815,0.10000894137909702,0.1000139948383876,0.10063629980670925,0.10004018777773364
16050,0.10008120116389348,0.10003091416888994,0.100001173497369,0.10000975614847467,1.1137626839430973E-5,0.10000749008233947,0.10000192553903975,0.10001681136365141,0.10022556126884287,0.10002338302891776
16550,0.10003431193988686,0.10002079161014263,0.100001173497369,0.10000456506765017,1.1137626839430973E-5,0.1000095089121091,0.10000192553903975,0.10001057455981134,0.10011984129866323,0.10001023257674416
17050,0.10002524034636255,0.10002079161014263,0.100001173497369,0.10000301427789175,4.152277191133978E-6,0.10000747514116362,0.10000148813400375,0.10000495608617471,0.1000829954075655,0.10000500248361831
17550,0.10001645398242988,0.10000384683589646,0.1000007041959295,0.10000221880660574,3.722498862735096E-6,0.10000223242507543,0.10000081871658854,0.10000339148157254,0.10004858733416612,0.10000512320439006
18050,0.10000659226393319,0.10000400753925971,0.10000045229980632,0.10000117718406247,1.1107695738277272E-6,0.10000176621912411,0.10000042514349854,0.10000217768412643,0.10001993273689684,0.10000280604572065
18550,0.10000388696927642,0.10000338895885694,0.10000039345337296,0.1000007943053035,5.74438699556498E-7,0.1000011872873975,0.10000021329986625,0.10000095165058381,0.10000579426352635,0.10000116274646191
19050,0.10000165528377118,0.10000180987605105,0.10000010133578098,0.10000030625188626,5.241224312530509E-7,0.10000055928580269,0.10000021262550071,0.1000006554065539,0.10000579426352635,0.1000007189831309
19550,0.10000163136853327,0.10000078326179838,0.100000101152985,0.10000017317485867,2.4057400573033945E-7,0.10000036940487715,0.10000012466571358,0.10000023967309163,0.10000361423214797,0.10000047112456112
20050,0.10000055600198157,0.10000048645807165,0.10000005106949551,0.10000014057751062,1.6105990485489803E-7,0.10000017750599297,0.10000003512833949,0.10000019093598261,0.10000270320399846,0.10000029822857215
20550,0.10000022923178681,0.10000025286292086,0.10000002150282945,0.1000001092485358,1.0402760946184881E-7,0.1000000540738447,0.10000002279161128,0.10000008960428387,0.10000106292637863,0.10000007637659532
21050,0.1000001028061478,0.10000009764820318,0.10000001420912101,0.10000003165838664,8.306719584156408E-8,0.10000006126993558,0.10000001542562603,0.10000003934135368,0.1000008087069311,0.10000007552268417
21550,0.10000008659733135,0.10000003347095333,0.10000001105027331,0.10000002043058301,,0.10000002850302533,0.10000000630082763,0.10000002875935358,0.10000043810838248,0.10000002921618933
22050,0.10000007864414331,0.1000000250108065,0.10000000124395267,0.10000000685494954,,0.10000001125372987,0.10000000591636392,0.10000001797366956,0.10000031188708111,0.10000002134511846
22550,0.10000001950081151,0.10000001822078364,0.10000000124395267,0.10000000345379342,,0.1000000090964457,0.10000000358370924,0.10000001454157204,0.1000001320187512,0.10000001536832255
23050,0.1000000255377966,0.10000001822078364,0.10000000098001273,0.10000000345379342,,0.10000000363623883,0.10000000135477438,0.10000000528087163,0.10000007069048152,0.10000001065638181
23550,0.1000000156708313,0.10000000847869876,0.10000000105415435,0.10000000193137246,,0.10000000122424825,0.10000000068592926,0.10000000161549298,0.10000002041577899,0.10000000480454999
24050,0.10000000758874088,0.10000000283620031,0.1000000004051912,0.10000000091213818,,0.10000000122424825,0.10000000052189614,0.1000000015010006,0.10000002129174389,0.10000000214459229
24550,0.10000000479781776,0.10000000116958874,0.10000000023265822,0.10000000091854067,,0.10000000079351604,0.10000000019635144,0.10000000071938574,0.10000000905602523,0.10000000077249334
25050,0.1000000030826687,0.10000000085132177,0.100000000139985,0.10000000023239043,,0.10000000071986613,0.10000000016646003,0.10000000035141948,0.100000006807063,0.10000000035919265
25550,0.1000000011446381,0.10000000064427689,0.10000000007964001,0.10000000020158072,,0.10000000028671244,0.10000000011309232,0.10000000024927365,0.10000000471596032,0.10000000033058604
26050,0.10000000044324328,0.10000000031189081,0.10000000004071948,0.10000000012360248,,0.10000000023760511,0.10000000003396597,0.10000000010536635,0.10000000209184239,0.10000000010239991
26550,0.10000000037307322,0.10000000017002096,0.10000000002438984,0.10000000009762489,,0.10000000008171776,0.10000000003396597,0.10000000009810897,0.1000000017555522,0.1000000001472756
27050,0.1000000001571956,0.1000000001213416,0.10000000000651033,0.10000000001734848,,0.10000000002890287,0.10000000002566664,0.10000000005279247,0.10000000060609661,0.10000000006936602
27550,0.10000000013729461,0.10000000008217771,0.10000000000708263,0.10000000001956257,,0.10000000002164747,0.10000000001124319,0.10000000002814971,0.10000000035173744,0.10000000000630241
28050,0.10000000008997408,0.1000000000231004,0.10000000000549733,0.1000000000184195,,0.100000000009264,0.10000000000831637,0.10000000000436865,0.1000000001636455,0.10000000001618328
28550,0.10000000004630631,0.10000000001222077,0.10000000000282142,0.10000000000729893,,0.10000000000741557,0.10000000000382443,0.1000000000076253,0.10000000012177837,0.1000000000126172
29050,0.1000000000316263,0.10000000001222077,0.1000000000009642,0.10000000000499225,,0.10000000000584904,0.10000000000179893,0.100000000003777,0.10000000003555382,0.10000000000491718
29550,0.10000000001978057,0.10000000000623252,0.10000000000083735,0.10000000000278454,,0.1000000000029829,0.10000000000155086,0.10000000000341219,0.10000000005220094,0.10000000000283636
30050,0.1000000000072628,0.10000000000341036,0.10000000000031792,0.10000000000090824,,0.10000000000065332,0.10000000000077128,0.10000000000057639,0.10000000001754712,0.100000000003124
30550,0.10000000000427092,0.10000000000302502,0.10000000000016263,0.10000000000057246,,0.10000000000079655,0.10000000000052345,0.10000000000043473,0.10000000001046172,0.10000000000121456
31050,0.10000000000212791,0.1000000000019662,0.10000000000013944,0.10000000000029378,,0.10000000000027885,0.10000000000045449,0.100000000000444,0.10000000000955515,0.10000000000096525
31550,0.1000000000011373,0.10000000000128957,0.10000000000007714,0.1000000000001865,,0.10000000000012221,0.10000000000017147,0.10000000000021021,0.10000000000660007,0.10000000000042585
32050,0.10000000000093558,0.1000000000003552,0.10000000000006443,0.10000000000013774,,0.10000000000014125,0.10000000000009175,0.10000000000009768,0.10000000000134562,0.10000000000006898
32550,0.1000000000004304,0.10000000000032934,0.10000000000002096,0.10000000000007099,,0.10000000000006823,0.10000000000003222,0.10000000000004002,0.10000000000134562,0.1000000000001359
33050,0.10000000000016229,0.1000000000001801,0.10000000000001642,0.1000000000000479,,0.10000000000004809,0.10000000000003142,0.10000000000003591,0.10000000000064962,0.10000000000006211
33550,0.10000000000009482,0.10000000000008208,0.10000000000001036,0.1000000000000367,,0.100000000000012,0.10000000000000811,0.10000000000001384,0.10000000000030645,0.10000000000003355
34050,0.1000000000000537,0.1000000000000265,0.10000000000000313,0.10000000000002482,,0.100000000000012,0.10000000000000607,0.1000000000000124,0.10000000000022345,0.10000000000002075
34550,0.1000000000000537,0.10000000000002084,0.10000000000000402,0.1000000000000089,,0.100000000000007,0.10000000000000267,0.10000000000000686,0.10000000000007961,0.1000000000000093
35050,0.10000000000001216,0.1000000000000154,0.10000000000000134,0.1000000000000089,,0.10000000000000268,0.10000000000000141,0.10000000000000225,0.10000000000005856,0.10000000000000658
35550,0.10000000000001054,0.10000000000000646,0.1000000000000004,0.10000000000000261,,0.10000000000000175,0.10000000000000081,0.10000000000000188,0.10000000000005137,0.10000000000000409
36050,0.10000000000000395,0.10000000000000486,0.1000000000000003,0.10000000000000224,,0.1000000000000013,0.10000000000000057,0.10000000000000113,0.10000000000002435,0.1000000000000018
36550,0.10000000000000395,0.10000000000000236,0.10000000000000021,0.10000000000000085,,0.10000000000000032,0.10000000000000037,0.10000000000000081,0.10000000000000904,0.10000000000000141
37050,0.1000000000000021,0.10000000000000166,0.10000000000000014,0.10000000000000021,,0.10000000000000045,0.10000000000000016,0.1000000000000003,0.10000000000000536,0.10000000000000087
37550,0.10000000000000106,0.10000000000000045,0.10000000000000006,0.1000000000000002,,0.10000000000000012,0.10000000000000007,0.10000000000000021,0.10000000000000496,0.10000000000000053
38050,0.1000000000000005,0.10000000000000046,0.10000000000000005,0.10000000000000013,,0.10000000000000002,0.10000000000000007,0.10000000000000012,0.10000000000000221,0.1000000000000001
38550,0.10000000000000049,0.10000000000000006,0.10000000000000003,0.10000000000000009,,0.10000000000000002,0.10000000000000006,0.1000000000000001,0.10000000000000117,0.10000000000000006
39050,0.10000000000000023,0.10000000000000012,0.10000000000000002,0.10000000000000005,,0.10000000000000005,0.1,0.10000000000000006,0.10000000000000085,0.10000000000000005
39550,0.10000000000000012,0.1000000000000001,0.1,0.10000000000000005,,0.10000000000000002,0.10000000000000002,0.10000000000000003,0.10000000000000042,0.10000000000000005
40050,0.10000000000000006,0.10000000000000003,0.1,0.10000000000000003,,0.10000000000000002,0.1,0.10000000000000002,0.10000000000000017,0.10000000000000003
40550,0.10000000000000006,0.10000000000000003,0.1,0.10000000000000002,,0.1,0.1,0.1,0.10000000000000009,0.10000000000000002
41050,0.10000000000000002,0.10000000000000002,0.1,0.1,,0.1,0.1,0.1,0.10000000000000009,0.10000000000000002
41550,0.10000000000000002,0.1,0.1,0.1,,0.1,0.1,0.1,0.10000000000000005,0.1
42050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.10000000000000003,0.1
42550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.10000000000000002,0.1
43050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.10000000000000002,0.1
43550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
44050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
44550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
45050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
45550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
46050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
46550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
47050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
47550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
48050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
48550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
49050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
49550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
50000,82.73052957910153,123.11362116004148,143.8315531891531,121.37835372306498,,104.64768073895867,90.64250475643799,84.46432250583001,113.35028465316037,70.0402179510956
50050,82.73052957910153,123.11362116004148,143.8315531891531,121.37835372306498,,101.45515899952596,90.64250475643799,84.46432250583001,113.35028465316037,67.89691156679737
50550,48.58996432208254,94.20769949887892,118.34773408073868,80.36456538072247,,78.27264521523207,39.82282596544555,59.89059763135047,81.44000090985011,41.44310176027316
51050,13.045289234769744,59.059253256435774,62.45906400652732,22.10540016319832,,50.436772475232175,16.723547883575637,26.295926058255972,14.097628984426416,10.652678994535428
51550,8.512781211953945,19.081312948205824,50.7754227099214,17.04040812264271,,27.961665811192947,12.24392731742671,16.914415796197037,10.592038695754324,7.9422521624469
52050,5.310025675588386,13.667553085626839,43.53549570489704,13.9951004736226,,20.247452707362182,8.996247978421723,6.150150476174025,5.944224752778523,6.965985587468134
52550,3.383799873520673,13.667553085626839,24.437023936937457,8.106571944552448,,8.77710121595601,7.2164799763418195,2.5369027540048297,3.266135127192519,4.497135011004312
53050,3.290040822440551,10.833447020830604,19.260255645036942,6.040177671622927,,5.4043965543167705,3.412822222441752,2.5369027540048297,2.575849787444343,3.53509855652626
53550,2.063075778540568,11.85053075664319,9.409847354358929,4.421375087240725,,10.907979239756962,3.148811159890574,6.406825511539215,2.5647398571835773,2.9826344397801057
54050,0.90514178721811,6.61739104475937,10.224667141632777,3.432114857999534,,5.5230789693886315,2.217199662348976,5.226587844250824,2.5860660128259907,2.0409098824090055
54550,1.4697351316587297,1.368446546922262,9.782778985302132,2.8846102660730693,,5.5230789693886315,2.3781778474990163,2.6145515042376983,1.3942538174434975,1.690221939549407
55050,1.455468549269619,1.368446546922262,7.711474409579272,1.1214934565785173,,4.823335004982279,1.632189188605323,3.8539276815074426,1.1409010429910844,1.0309004805911623
55550,1.0707538741808262,2.7668089481766613,5.266201953208814,1.0467493456504107,,6.01053956640539,1.0475269830979763,2.901717334831116,0.7850147667388502,0.9019812635992035
56050,0.4722561189180551,2.3769378493936832,3.858515000835349,0.49141783293903274,,1.0968769028363339,0.7250344386789339,1.9387189427253415,0.5513640380924686,0.47542392702611735
56550,0.4497162746238751,2.0032194049642063,3.2120383539559914,0.7224122212182942,,1.0968769028363339,0.6023749228861004,1.7245266104345727,0.5183690429610182,0.30819314334532394
57050,0.3329227189483003,1.7382391588786545,2.991796009072686,0.7664755026425352,,1.458765506265824,0.6326172855584836,1.4671793227436614,0.24035317246328605,0.2936073754244034
57550,0.26628395807579225,0.8118244195970324,1.2685324377355625,0.4606699483264156,,1.062139113396109,0.26309932376851736,0.6671578809270333,0.21712771196669373,0.2936073754244034
58050,0.1928897266773625,0.8118244195970324,0.9652820194737567,0.3022172161079819,,0.8119736346792985,0.35493755600807353,0.6927358430849874,0.19572018245624026,0.2243808625816756
58550,0.18526344937780176,0.6378323579997542,0.9652820194737567,0.1939288005072436,,0.5833436626656178,0.22544070991667411,0.2129630493809969,0.14845980160373537,0.1690794835048408
59050,0.14616641130358152,0.26619699886760706,0.7895222658323701,0.14068200447344809,,0.3737781840108453,0.1379138503073169,0.27122262140016123,0.1320781255977775,0.12201513690790652
59550,0.11431534728135381,0.2274502581751958,0.30688283196953714,0.12682672709432116,,0.35856419471563006,0.1379138503073169,0.24262996593657085,0.11362973451368708,0.12497578639930843
60050,0.1123819208615272,0.22318957719208224,0.2819223420478312,0.12031808053050931,,0.3332996835288242,0.11791012800943249,0.12478483891104272,0.10794771731801678,0.11113361190113308
60550,0.10687409289955695,0.12984613954328728,0.21953111260560002,0.11282997504493412,,0.27431387451854516,0.1090406093234434,0.15201948074608107,0.10277012027865727,0.10671450553891734
61050,0.10579695392728718,0.12984613954328728,0.14409722296921496,0.10635174265336311,,0.18029114879510447,0.10236535286387126,0.12821054591721778,0.10163394116221565,0.10253846151779412
61550,0.10242373908515723,0.11025579217320909,0.1287584155019192,0.10276791968426684,,0.1357393341923893,0.10236535286387126,0.12257339980558124,0.1015296206381916,0.10112403975006691
62050,0.10218569434636886,0.11025579217320909,0.11991544081478112,0.10236689036352294,,0.12165734324641336,0.10110170295355986,0.1069764568839851,0.10091256345382968,0.10170286831030834
62550,0.10076632572899562,0.10337735066890338,0.11415808589116407,0.10089754078119294,,0.11590564296939469,0.10077598620075309,0.1051964536912116,0.10069911695997268,0.1005595845256184
63050,0.10027859446690025,0.10152305533564328,0.10752328671784314,0.10052791951560557,,0.10787910075171842,0.10047725666320247,0.1036267453221678,0.10050978720083592,0.10043992722744358
63550,0.10021057922617417,0.10176310202252348,0.10244490808208497,0.10049019428988636,,0.10354263386428339,0.10017388194669348,0.10182575935445275,0.10014684188054201,0.10021254940332788
64050,0.10018351607618099,0.10044957029921961,0.10244490808208497,0.10014973357430253,,0.10187420437548639,0.10009455210484137,0.10083375067045375,0.10011068450451818,0.1001364315524357
64550,0.10006990104221672,0.10022298555232935,0.1007586744429334,0.10021438384719693,,0.10108138310573656,0.10006519374514737,0.10057445522026737,0.10003218696160886,0.10006534147223671
65050,0.10003376552563586,0.10022268821734845,0.10067845019441421,0.10004461883499717,,0.10071092002879657,0.10002966483946173,0.1003732995113568,0.10002696537813133,0.10001366343766838
65550,0.1000187112887766,0.10013122306791704,0.10053182448560556,0.10004119908479436,,0.10043873793715516,0.10002052693012642,0.1001598844519333,0.10001187068144154,0.100014678914076
66050,0.10000910913788655,0.10008739697318554,0.10014849722088963,0.10001349974259763,,0.10015137016536933,0.10000879500131678,0.10008236582749513,0.10000767752870159,0.10001280213626483
66550,0.10000689605850228,0.10002957058699818,0.10012847425280072,0.10001227885175436,,0.10013778295509719,0.10000899634998539,0.10003488868925019,0.10000679492817563,0.10000656927327227
67050,0.10000407956967787,0.10002957058699818,0.10004852696640237,0.1000066696458688,,0.10004984095553565,0.10000506345916958,0.10002709209878703,0.10000323554457194,0.10000383008296983
67550,0.1000017042507271,0.1000175768588688,0.1000190066966119,0.10000721099315117,,0.1000438372633812,0.10000281763757299,0.10001324672150975,0.10000276966960743,0.10000333738063029
68050,0.10000056982991931,0.1000129381592858,0.1000195000921778,0.10000202005343728,,0.10002762701859176,0.10000165764700075,0.1000048556665171,0.10000082114308233,0.10000076010524718
68550,0.10000030686624194,0.1000011187823648,0.10001184427521281,0.10000071374361082,,0.10001016214892608,0.1000008073196235,0.10000591395139798,0.10000044269819208,0.10000076010524718
69050,0.10000022963399624,0.1000011187823648,0.10000591408190142,0.10000047746488776,,0.10000619921285421,0.1000002179986192,0.1000037926804178,0.10000031776362986,0.1000001106844352
69550,0.10000013481776485,0.1000009143000533,0.10000315842652217,0.10000028105825545,,0.1000037097236903,0.10000009496546126,0.10000203634828074,0.10000020135209373,0.1000001106844352
70050,0.1000001153775625,0.10000067033172756,0.10000110971811241,0.10000023313107556,,0.10000104296314996,0.10000021756683358,0.10000099446876787,0.10000010572574575,0.10000007015379281
70550,0.1000000698692078,0.10000051024152147,0.1000007233318374,0.10000008385260087,,0.10000101963707489,0.10000010167622528,0.10000071763263459,0.10000006214526652,0.10000005511849645
71050,0.10000004461889286,0.10000027093267601,0.10000053141364243,0.10000007476901548,,0.1000002952242167,0.10000005004755895,0.10000018661791424,0.10000003234386921,0.10000003363074483
71550,0.10000001960908289,0.10000014866852049,0.10000022073007107,0.10000004509585604,,0.1000002952242167,0.1000000301686438,0.10000023304770622,0.10000002274764924,0.10000001853193785
72050,0.1000000046785957,0.1000000597428078,0.10000022643774327,0.10000002295294572,,0.10000024973846627,0.10000000558979998,0.10000006813333293,0.10000001465455272,0.10000001006136792
72550,0.1000000046785957,0.10000003810929373,0.10000009598669356,0.10000000817202413,,0.10000017487074186,0.10000000277311598,0.10000004486357969,0.10000001153146296,0.10000001006136792
73050,0.1000000044162374,0.1000000294044078,0.10000008357013687,0.10000000657426043,,0.10000007784325401,0.10000000569446561,0.10000002827822468,0.10000000310242622,0.1000000053795158
73550,0.10000000220005707,0.10000001655692377,0.10000003496686433,0.10000000248486267,,0.10000003773505735,0.10000000208658659,0.10000002076834576,0.10000000310242622,0.10000000128329405
74050,0.10000000089270802,0.10000000995410753,0.10000002002155543,0.10000000213897985,,0.10000000951104215,0.10000000156851893,0.1000000097885016,0.10000000085664457,0.10000000055632409
74550,0.10000000048400012,0.1000000026113748,0.10000000922445888,0.10000000104631951,,0.10000000951104215,0.1000000008633723,0.1000000069338289,0.10000000070962502,0.10000000060049652
75050,0.10000000027623615,0.10000000155764924,0.10000000350030769,0.10000000038823745,,0.10000000803567183,0.10000000039440547,0.10000000595770911,0.10000000043529854,0.10000000026055018
75550,0.10000000031235534,0.10000000081551427,0.10000000405944076,0.10000000027432732,,0.10000000382484947,0.10000000022744124,0.1000000014508696,0.10000000024441412,0.10000000017583495
76050,0.10000000012259179,0.1000000006832233,0.10000000231381886,0.10000000013324314,,0.10000000325201089,0.10000000027344269,0.10000000072935313,0.10000000008713986,0.10000000008189298
76550,0.10000000009302139,0.10000000018233597,0.10000000091142168,0.10000000008659594,,0.10000000143091252,0.10000000006460287,0.10000000051868237,0.10000000004031138,0.1000000000744818
77050,0.10000000004586652,0.10000000025258247,0.10000000062760225,0.10000000006307445,,0.10000000050479423,0.10000000004789064,0.10000000039961564,0.10000000003301816,0.10000000004039684
77550,0.10000000004116127,0.10000000014834552,0.10000000042341313,0.10000000001760023,,0.10000000038431164,0.10000000001183436,0.10000000011023708,0.10000000000945836,0.1000000000280509
78050,0.10000000001647535,0.10000000006731485,0.10000000012167719,0.10000000002047472,,0.10000000028372409,0.10000000001472101,0.10000000005570761,0.10000000000791465,0.10000000000991198
78550,0.1000000000097292,0.10000000003029066,0.10000000018338488,0.10000000000875643,,0.10000000026524655,0.10000000001431947,0.10000000004897827,0.1000000000043079,0.10000000000918727
79050,0.10000000000496308,0.10000000003120514,0.1000000000956764,0.10000000000500339,,0.10000000009278834,0.10000000000376758,0.10000000003525689,0.10000000000263412,0.1000000000017446
79550,0.10000000000285547,0.10000000000985852,0.10000000004451559,0.1000000000018951,,0.10000000005642301,0.10000000000248954,0.10000000002069803,0.10000000000169303,0.10000000000316947
80050,0.10000000000072422,0.10000000000710224,0.10000000002567024,0.1000000000018951,,0.1000000000141383,0.10000000000115407,0.10000000000858256,0.10000000000121935,0.10000000000075189
80550,0.10000000000072422,0.10000000000290306,0.1000000000170345,0.10000000000047873,,0.10000000001701097,0.10000000000115407,0.10000000000430408,0.10000000000043646,0.1000000000003858
81050,0.10000000000061227,0.10000000000148887,0.10000000000536037,0.10000000000042945,,0.10000000000860013,0.1000000000005238,0.10000000000376162,0.10000000000017577,0.1000000000001739
81550,0.10000000000049936,0.10000000000087399,0.10000000000536037,0.10000000000032935,,0.1000000000053019,0.10000000000036154,0.10000000000212773,0.10000000000017577,0.10000000000019572
