NoOfEvals,IsmArexJggDoubleSphereUVr1_0_0,IsmArexJggDoubleSphereUVr1_0_1,IsmArexJggDoubleSphereUVr1_0_2,IsmArexJggDoubleSphereUVr1_0_3,IsmArexJggDoubleSphereUVr1_0_4,IsmArexJggDoubleSphereUVr1_0_5,IsmArexJggDoubleSphereUVr1_0_6,IsmArexJggDoubleSphereUVr1_0_7,IsmArexJggDoubleSphereUVr1_0_8,IsmArexJggDoubleSphereUVr1_0_9
174050,0.10000000003804486,0.10000000004597277,0.10000000008939018,0.10000000003625159,0.10000000004917652,0.10000000002859194,0.10000000011756179,0.10000000001704769,,0.1000000000522189
174550,0.1000000000165198,0.10000000001704316,0.10000000003619908,0.10000000001601662,0.10000000003943843,0.10000000002859194,0.10000000010673711,0.10000000001037099,,0.10000000007298454
175050,0.10000000001162246,0.10000000001704316,0.10000000003439667,0.10000000001426887,0.1000000000105498,0.10000000001316493,0.10000000003668882,0.10000000000617335,,0.10000000001643695
175550,0.10000000000277558,0.10000000001084335,0.1000000000131975,0.10000000000748781,0.10000000000910114,0.10000000001009343,0.10000000002139951,0.10000000000480022,,0.10000000001258065
176050,0.10000000000419366,0.10000000000501724,0.10000000000498628,0.10000000000282243,0.10000000000547354,0.10000000000476487,0.10000000001033715,0.10000000000299318,,0.10000000000494638
176550,0.10000000000211773,0.10000000000184697,0.10000000000246365,0.10000000000234349,0.10000000000225123,0.10000000000269925,0.10000000000490275,0.10000000000115361,,0.10000000000222016
177050,0.10000000000239308,0.10000000000096197,0.10000000000141226,0.1000000000009234,0.10000000000082321,0.10000000000194023,0.10000000000195503,0.10000000000078638,,0.10000000000076772
177550,0.1000000000006562,0.10000000000096197,0.10000000000039434,0.10000000000057231,0.10000000000042379,0.1000000000011718,0.10000000000121936,0.10000000000036434,,0.10000000000076772
178050,0.10000000000023723,0.10000000000050553,0.10000000000025998,0.10000000000051479,0.10000000000042379,0.10000000000020996,0.10000000000107385,0.10000000000017673,,0.1000000000003459
178550,0.100000000000209,0.10000000000010702,0.10000000000017545,0.1000000000003435,0.10000000000032912,0.10000000000020996,0.10000000000110675,0.10000000000011024,,0.1000000000003459
179050,0.10000000000011856,0.10000000000010702,0.10000000000017545,0.10000000000020495,0.10000000000017764,0.1000000000001447,0.10000000000078901,0.10000000000011024,,0.10000000000024056
179550,0.10000000000008782,0.10000000000006541,0.10000000000008079,0.10000000000006917,0.1000000000000343,0.1000000000001447,0.10000000000021,0.1000000000000409,,0.10000000000013502
180050,0.10000000000003872,0.10000000000002063,0.10000000000002157,0.10000000000004552,0.10000000000003713,0.10000000000003306,0.100000000000194,0.10000000000002578,,0.10000000000005968
180550,0.10000000000001431,0.10000000000003297,0.10000000000002097,0.10000000000002428,0.10000000000002651,0.10000000000003306,0.1000000000000581,0.10000000000000628,,0.1000000000000357
181050,0.1000000000000124,0.10000000000001186,0.1000000000000125,0.10000000000001145,0.10000000000001613,0.10000000000001967,0.10000000000003838,0.10000000000000973,,0.10000000000002948
181550,0.10000000000000545,0.10000000000001186,0.10000000000001362,0.10000000000000625,0.10000000000000762,0.10000000000000729,0.10000000000002608,0.10000000000000224,,0.10000000000001111
182050,0.10000000000000418,0.10000000000000263,0.10000000000000611,0.10000000000000478,0.10000000000000597,0.10000000000000313,0.1000000000000131,0.1000000000000022,,0.10000000000000503
182550,0.10000000000000302,0.10000000000000253,0.10000000000000386,0.10000000000000271,0.10000000000000325,0.10000000000000253,0.10000000000000586,0.10000000000000123,,0.10000000000000303
183050,0.10000000000000271,0.10000000000000103,0.10000000000000167,0.10000000000000116,0.10000000000000119,0.10000000000000124,0.10000000000000288,0.10000000000000067,,0.10000000000000217
183550,0.10000000000000046,0.10000000000000056,0.10000000000000116,0.10000000000000067,0.10000000000000069,0.10000000000000074,0.10000000000000245,0.10000000000000055,,0.10000000000000106
184050,0.10000000000000046,0.1000000000000005,0.10000000000000045,0.10000000000000071,0.10000000000000042,0.10000000000000037,0.10000000000000091,0.10000000000000024,,0.10000000000000032
184550,0.10000000000000016,0.10000000000000028,0.10000000000000013,0.1000000000000002,0.10000000000000019,0.10000000000000034,0.10000000000000123,0.10000000000000023,,0.10000000000000031
185050,0.10000000000000024,0.10000000000000017,0.10000000000000006,0.10000000000000016,0.10000000000000009,0.10000000000000012,0.10000000000000048,0.10000000000000013,,0.10000000000000014
185550,0.10000000000000014,0.10000000000000007,0.10000000000000006,0.10000000000000012,0.10000000000000009,0.1000000000000001,0.10000000000000014,0.10000000000000005,,0.10000000000000007
186050,0.10000000000000009,0.10000000000000005,0.10000000000000006,0.10000000000000005,0.10000000000000007,0.10000000000000009,0.10000000000000017,0.10000000000000003,,0.10000000000000006
186550,0.10000000000000005,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000006,0.10000000000000002,,0.10000000000000003
187050,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000003,0.10000000000000002,0.10000000000000002,0.10000000000000003,0.10000000000000002,,0.10000000000000002
187550,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.1,0.1,0.10000000000000002,0.1,,0.10000000000000002
188050,0.1,0.1,0.10000000000000002,0.1,0.1,0.1,0.10000000000000003,0.1,,0.1
188550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
189050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
189550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
190050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
190550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
191050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
191550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
192050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
192550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
193050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
193550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
194050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
194550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
195050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
195550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
196050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
196550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
197050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
197550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
198050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
198550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
199050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
199550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1
200000,66.76749748205734,20.689692074066734,38.603417295414985,91.30298898045018,89.35252530737331,93.95269694768834,43.00885420488264,83.62069984700344,,75.34014814886231
200050,66.76749748205734,20.689692074066734,38.603417295414985,91.30298898045018,51.01262781210621,93.95269694768834,43.00885420488264,59.547666836381694,,75.34014814886231
200550,34.487664619324505,24.364836837713707,19.163929261424858,35.144009976381476,20.36772745345337,33.39586071568665,20.47124696290784,26.386912974159422,,35.043178210302514
201050,13.46077550621999,16.232665114190475,7.810757449265264,11.340000418978578,22.78200852632306,19.239440725071326,7.924729717094903,13.447217441819342,,12.402842097719317
201550,10.316949552309294,8.212797914810032,6.003292778839262,5.419710538628405,17.49242451341606,8.646934768458296,6.14075130719696,6.2853770511097915,,6.453485611904403
202050,7.108262522817342,4.433213289161256,2.4536894028461838,2.856836189187739,5.993331889432333,3.0360958005512195,3.0899178292607967,3.1469483199043022,,2.749677277173579
202550,2.6073168265902593,1.5844918208448946,0.7382837778479336,1.1766325313262525,3.233272072456774,2.505942594292229,1.3602251385539252,2.505961128655158,,2.3922905305875664
203050,1.1566536207201872,1.294852076043579,0.7382837778479336,1.1766325313262525,2.2078008441199675,1.3276325209706532,1.116769987469034,1.7809176685852552,,1.812450170735434
203550,1.1415871350962534,0.7293970860012698,0.3621625453055267,0.8746192779583257,0.8017004104746035,0.616536428281676,0.6109771462005804,0.8879861527221515,,0.9696649326607815
204050,0.39124923440654547,0.489094709017341,0.3621625453055267,0.6596298319036092,0.5610933659899099,0.4924077173509388,0.3433986224306972,0.44400527032095727,,0.6515990344488912
204550,0.28146174437119614,0.3080978301722649,0.18605109616486792,0.18399521789253595,0.5610933659899099,0.31001236587718095,0.19510190068936123,0.34724925783881955,,0.3990248046610858
205050,0.17154600102649115,0.1776314353065239,0.1643092534515811,0.22366644665888918,0.25393277867535036,0.22538983349157984,0.15105323062244203,0.21525568699980824,,0.23357300595883457
205550,0.13271717493186963,0.17201255124076895,0.1461231791760284,0.1691911242028102,0.17434636793363864,0.18090178050774816,0.13143945319608175,0.15996206729566748,,0.1666961723690738
206050,0.121231375370067,0.1457019860409422,0.11811085402978543,0.13356901874341365,0.055343938877017405,0.15257998824019078,0.11537640717179459,0.1341629441185772,,0.14472267749307907
206550,0.11242182343204514,0.1308714473633726,0.11094293896322101,0.118937240488586,0.04625996137434513,0.12122373256915289,0.11170938476821404,0.11096948708664109,,0.14044377569279157
207050,0.10782943912283693,0.11307337433924676,0.1101245558064356,0.11476744197950332,0.011533328630513259,0.11173822453728335,0.10676465536692037,0.10799510560773602,,0.11018027423964147
207550,0.10429643932852985,0.1062186773718759,0.10311040624389482,0.1063181080307291,0.021385873767156185,0.11173822453728335,0.10339086623525304,0.10380982819013344,,0.10922198723163963
208050,0.10384740194475076,0.10181688053957026,0.10349051430954503,0.10602266943030333,0.0025044562848752084,0.10578147743339102,0.1024875007258727,0.10329661320200921,,0.10520924212720455
208550,0.10162944059768252,0.10299895816102943,0.10114693449731343,0.10219392455018592,0.0038560815658158346,0.10262512582797868,0.10135948254069384,0.10238107817700691,,0.10157900362960157
209050,0.10080245917015254,0.10067718076325528,0.1003410550890364,0.10108329115175872,0.0028567619873301462,0.1009147408663374,0.10063423171912354,0.10063319247946874,,0.10126690399529491
209550,0.10032691677308364,0.10058146380500782,0.1003981478986716,0.1005533470570594,0.0014149103387919397,0.10074633408979981,0.10041948340524343,0.10056833430034469,,0.10060075627797599
210050,0.10028642174626047,0.1001906132774851,0.1002623103645436,0.10026016700137107,4.6633097673940587E-4,0.10041342092979744,0.10014900614385851,0.10045306389650423,,0.10039965578822198
210550,0.10027911771794237,0.1001592681194572,0.1001200710891868,0.10036558503284108,5.89026014785464E-4,0.10018559410469603,0.10013985644902296,0.10008023161115331,,0.1002274548689258
211050,0.10011805519299553,0.10014016653516002,0.10003077449473215,0.10011666911631724,1.1866604348862598E-4,0.10008121723287837,0.10005127904634008,0.10008023161115331,,0.10007914463580006
211550,0.10005700441618187,0.10007279421250273,0.100041885450629,0.10008549294639665,7.822137303715887E-5,0.10008121723287837,0.1000522792474744,0.10005163383321587,,0.10006934228593446
212050,0.10004380061330215,0.10002679803733477,0.10002600264913931,0.10003041173519059,7.822137303715887E-5,0.10003968008729225,0.10003081239482249,0.10005163383321587,,0.10005425901446453
212550,0.10001708250719273,0.10001504784801574,0.10001217577714444,0.10003345338013155,3.304981544010451E-5,0.10002785327709401,0.10001507804917047,0.10001781639564329,,0.1000107500636822
213050,0.10000857694886525,0.10001107147134287,0.10000856833177263,0.10001048810082012,2.2126596656484085E-5,0.10001144441090451,0.10001091492835816,0.10000644687646645,,0.10000867890488313
213550,0.10000322237288375,0.10000475885755755,0.10000310718443263,0.10000718925192845,3.7915523768439056E-6,0.10000621968150739,0.10000490139065947,0.10000633815175201,,0.10000330628271856
214050,0.10000210094649502,0.10000289539469555,0.10000243709060805,0.10000191191408778,3.7915523768439056E-6,0.10000131314811408,0.10000205119103893,0.10000249274167523,,0.1000011039812417
214550,0.10000208214414477,0.10000247669251211,0.10000243709060805,0.10000145787581562,2.5580407214502274E-6,0.10000292166982379,0.10000190742349808,0.10000213451602816,,0.10000104852185482
215050,0.10000074439915045,0.10000139600448692,0.10000063917050574,0.10000145787581562,2.405199161664815E-6,0.10000139169501558,0.10000098020042329,0.10000120956768846,,0.10000089046414713
215550,0.10000065892348241,0.10000087806922166,0.10000019284463507,0.10000134745237824,1.1703056609831438E-6,0.10000051672147361,0.10000052651622537,0.10000041167294237,,0.10000058692395598
216050,0.10000033515726757,0.10000039696332805,0.10000023509157321,0.10000045305335423,4.534528928799425E-7,0.10000025983138286,0.10000023462854934,0.1000002830197613,,0.10000043328194579
216550,0.10000009280093028,0.10000033875414888,0.10000008375230465,0.10000039279259346,2.938610799672599E-7,0.10000010563362231,0.10000015514527062,0.10000020751979001,,0.10000016099511874
217050,0.10000012738278258,0.10000012733244339,0.10000006207848562,0.10000016039127137,1.7274663907135466E-7,0.10000009976728429,0.10000012245339716,0.10000011140676361,,0.10000012466033753
217550,0.10000007716059403,0.10000006094831136,0.10000003968555093,0.10000007046963616,7.350136085315917E-8,0.10000009629183682,0.10000005898595415,0.10000004381479555,,0.10000005114815808
218050,0.10000003065019386,0.10000002081707733,0.10000000957047422,0.10000002423425344,,0.10000006650977168,0.1000000235044342,0.1000000190449438,,0.10000003086661595
218550,0.10000002448757274,0.1000000201397552,0.10000001489165246,0.1000000169474114,,0.10000002690049997,0.10000000847502921,0.1000000177774902,,0.1000000220762413
219050,0.10000000998636446,0.10000001383645482,0.10000000546411725,0.1000000169474114,,0.10000002031262847,0.10000000806903579,0.10000000701868476,,0.1000000129496404
219550,0.10000000208818403,0.1000000043073208,0.1000000024241435,0.1000000081005858,,0.10000000869407825,0.10000000344799959,0.10000000324411339,,0.1000000071295574
220050,0.10000000474488695,0.10000000233578377,0.10000000114490408,0.10000000829325568,,0.10000000435672539,0.10000000181426995,0.10000000279442128,,0.10000000429560661
220550,0.10000000236359455,0.10000000076758726,0.1000000008552702,0.10000000179981423,,0.10000000299417962,0.10000000181426995,0.1000000013385736,,0.10000000171335317
221050,0.10000000078798234,0.10000000086670624,0.10000000083337326,0.10000000139907535,,0.1000000012404607,0.10000000082679472,0.1000000009116947,,0.10000000130698888
221550,0.10000000122657654,0.10000000072168184,0.10000000042337324,0.10000000090702468,,0.10000000054310129,0.10000000019181393,0.10000000052809985,,0.10000000053108443
222050,0.10000000037033065,0.10000000042098676,0.10000000018817576,0.10000000023510583,,0.10000000054565067,0.1000000001509214,0.10000000050756645,,0.10000000048527789
222550,0.10000000020982114,0.1000000001732506,0.10000000008910712,0.10000000031334588,,0.10000000019477961,0.10000000013627412,0.10000000022948755,,0.10000000019932774
223050,0.10000000011213378,0.10000000008322588,0.10000000004153142,0.10000000015152187,,0.10000000009321658,0.1000000000605701,0.10000000006232343,,0.10000000008780786
223550,0.1000000000920417,0.10000000009322293,0.10000000004153142,0.10000000003386487,,0.10000000004790487,0.10000000003705989,0.1000000000437194,,0.10000000005119042
224050,0.10000000002791037,0.10000000007183547,0.10000000001775167,0.1000000000298719,,0.10000000004790487,0.10000000001203978,0.10000000002780478,,0.10000000003884453
224550,0.10000000001583237,0.10000000002170169,0.10000000000552434,0.10000000001759891,,0.10000000002669217,0.1000000000192323,0.1000000000196614,,0.10000000001712464
225050,0.100000000010252,0.10000000002100763,0.10000000000552434,0.10000000001648167,,0.10000000000922757,0.10000000000646661,0.10000000000965446,,0.10000000000755314
225550,0.100000000010252,0.10000000000704636,0.10000000000356488,0.10000000001349926,,0.1000000000080884,0.10000000000255604,0.10000000000719088,,0.10000000000220366
226050,0.10000000000257919,0.1000000000063297,0.10000000000207927,0.10000000000535478,,0.10000000000352474,0.10000000000255604,0.10000000000291852,,0.10000000000195094
226550,0.10000000000273664,0.10000000000139937,0.10000000000067927,0.10000000000168685,,0.10000000000249347,0.10000000000131161,0.10000000000177045,,0.10000000000195094
227050,0.10000000000100516,0.10000000000118593,0.10000000000067927,0.1000000000010423,,0.10000000000260739,0.10000000000077224,0.1000000000015434,,0.10000000000173806
227550,0.10000000000062895,0.10000000000071199,0.10000000000027676,0.10000000000083853,,0.100000000000898,0.10000000000048152,0.10000000000050485,,0.1000000000007685
228050,0.1000000000003397,0.10000000000035533,0.10000000000025934,0.1000000000005637,,0.1000000000006066,0.100000000000276,0.10000000000046556,,0.10000000000039148
228550,0.10000000000014299,0.10000000000024023,0.10000000000004707,0.10000000000017643,,0.10000000000040167,0.10000000000010162,0.10000000000019874,,0.10000000000012998
229050,0.10000000000009436,0.10000000000006523,0.1000000000000803,0.10000000000002389,,0.10000000000014689,0.10000000000007,0.10000000000009845,,0.10000000000010162
229550,0.10000000000006325,0.10000000000006523,0.10000000000002719,0.10000000000004738,,0.10000000000005392,0.10000000000002326,0.10000000000008417,,0.10000000000005371
230050,0.10000000000002185,0.10000000000002152,0.10000000000001952,0.10000000000004738,,0.10000000000004033,0.10000000000001487,0.10000000000003632,,0.10000000000004051
230550,0.10000000000001802,0.10000000000002152,0.10000000000001058,0.10000000000001905,,0.10000000000002525,0.10000000000001487,0.10000000000002492,,0.10000000000001176
231050,0.10000000000000787,0.10000000000001673,0.10000000000000592,0.10000000000001413,,0.10000000000002125,0.10000000000000263,0.10000000000002136,,0.10000000000000892
231550,0.10000000000000521,0.1000000000000043,0.10000000000000403,0.10000000000000776,,0.10000000000000546,0.10000000000000263,0.10000000000000994,,0.10000000000000428
232050,0.10000000000000292,0.10000000000000382,0.10000000000000199,0.10000000000000565,,0.10000000000000546,0.10000000000000117,0.10000000000000078,,0.10000000000000271
232550,0.10000000000000199,0.10000000000000232,0.10000000000000134,0.10000000000000166,,0.1000000000000033,0.10000000000000114,0.10000000000000078,,0.10000000000000188
233050,0.10000000000000099,0.10000000000000152,0.10000000000000053,0.1000000000000017,,0.10000000000000105,0.10000000000000044,0.10000000000000138,,0.10000000000000077
233550,0.10000000000000055,0.10000000000000044,0.10000000000000028,0.10000000000000074,,0.10000000000000077,0.1000000000000006,0.10000000000000046,,0.10000000000000063
234050,0.10000000000000023,0.10000000000000044,0.10000000000000026,0.10000000000000053,,0.10000000000000035,0.10000000000000019,0.1000000000000004,,0.10000000000000028
234550,0.10000000000000023,0.10000000000000016,0.10000000000000009,0.10000000000000017,,0.10000000000000035,0.10000000000000019,0.10000000000000021,,0.10000000000000012
235050,0.1000000000000001,0.10000000000000009,0.10000000000000006,0.10000000000000016,,0.10000000000000014,0.10000000000000012,0.10000000000000006,,0.1000000000000001
235550,0.10000000000000006,0.10000000000000006,0.10000000000000002,0.10000000000000005,,0.10000000000000009,0.10000000000000005,0.10000000000000007,,0.10000000000000005
236050,0.10000000000000002,0.10000000000000006,0.10000000000000003,0.10000000000000005,,0.10000000000000005,0.10000000000000005,0.10000000000000003,,0.10000000000000005
236550,0.10000000000000003,0.10000000000000003,0.10000000000000002,0.10000000000000002,,0.10000000000000003,0.10000000000000002,0.10000000000000003,,0.10000000000000002
237050,0.10000000000000002,0.1,0.10000000000000002,0.10000000000000002,,0.10000000000000002,0.1,0.10000000000000002,,0.10000000000000002
237550,0.10000000000000002,0.1,0.1,0.10000000000000002,,0.1,0.1,0.1,,0.1
238050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
238550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
239050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
239550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
240050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
240550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
241050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
241550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
242050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
242550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
243050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
243550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
244050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
244550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
245050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
245550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
246050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
246550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
247050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
247550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
248050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
248550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
249050,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
249550,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1
250000,54.29885223159804,89.89378318602856,41.34571687841373,68.15173352719953,,67.53297824869661,43.609829683814596,84.18736258612901,,61.97613371641488
250050,54.29885223159804,38.415698742696264,41.34571687841373,59.2399695639641,,67.53297824869661,43.609829683814596,84.18736258612901,,61.97613371641488
250550,26.404904817955646,13.34224037508631,20.02767239976254,12.849852203672592,,28.267520525640226,14.98114586517688,21.884323505450435,,34.83446517344386
251050,11.372236831531657,7.474343353829389,6.284372219153162,10.37619736798938,,17.27205647678659,13.540252084095373,9.181785572474993,,8.281609256795061
251550,5.877453015375465,3.0746831895927964,4.292013288822669,6.666845912090549,,9.989485128311957,2.337909325013408,4.444406781709904,,5.6962239995220605
252050,3.9741712450487126,3.068628722566799,2.1391893821173356,1.8417388237109311,,3.9050030073185886,2.337909325013408,4.444406781709904,,4.0205695869176274
252550,1.6119549548135512,1.6163534158035326,1.7432763409216823,1.8151380069796976,,2.16669198341821,2.9542571101906367,3.079448731042011,,2.0043664007919593
253050,1.095419133753343,1.18587637411503,0.5615693836610985,0.6636235712310079,,2.469231838326387,0.9823853881951036,0.8581909183701657,,2.040315345646444
253550,0.5502649919930025,0.4098839534364479,0.4654057143095566,0.8214682119856505,,0.9173410610482422,0.6737788000124549,0.6050581043261624,,0.5887490135441428
254050,0.32524287176654376,0.4098839534364479,0.3849484178714817,0.36182501717693794,,0.5346972268325977,0.4580195577816455,0.4468345814263328,,0.49633220119384125
254550,0.21805046054917204,0.28606829301135517,0.16992413834052505,0.2179755422537178,,0.3605579643750312,0.2770358441873756,0.42171816351042246,,0.31418661996846364
255050,0.18993589653842105,0.16335089290366633,0.17631102099413026,0.16340184761017063,,0.22794521643217305,0.1722116150538287,0.18893706071290833,,0.21008380019800332
255550,0.14348044680793653,0.14213142264885734,0.1487879565563675,0.16340184761017063,,0.15933051918129593,0.13504952252069968,0.14629240314998684,,0.18108814786002303
256050,0.13251430835859318,0.1263517031140962,0.11662003817133677,0.12885524997715983,,0.11552726086829278,0.12915441745763592,0.13269661724191564,,0.12350072150038721
256550,0.11659940738844224,0.11226503650600092,0.12310542921570718,0.1202614178122563,,0.1096208155600064,0.11749520347701455,0.11369172450675691,,0.11879870339630405
257050,0.1052435737504591,0.10805431493800553,0.10603445326473819,0.10828681932977981,,0.1171385310761267,0.10761123848668946,0.10775136446298329,,0.11264874276500023
257550,0.10225166723510969,0.10281961528029325,0.10603445326473819,0.10658023335518868,,0.10712299084096606,0.10733051879934126,0.10634994963097451,,0.10435512404558042
258050,0.10100625011240741,0.1020905123583329,0.10262401459146689,0.1027630099626904,,0.10367646711010615,0.10268966360442514,0.10159701306678305,,0.10330816341102411
258550,0.10107223207444978,0.10239751406681068,0.10118568207925675,0.10217633888790638,,0.10265099960433234,0.10163713777576619,0.1018757951231824,,0.10182720646285083
259050,0.10058950744144401,0.10068918135821436,0.10098704135713595,0.10083832823895109,,0.10167964861674107,0.10086779644429003,0.10097876366199696,,0.10051098519416332
259550,0.10039034140349623,0.1003666693150325,0.10051879037308656,0.10056904542744258,,0.10109439770712747,0.10053647233287953,0.1004317047075988,,0.10051098519416332
260050,0.10018102623389934,0.10027147269652231,0.10021327104797899,0.10040705500532922,,0.10034103488651411,0.10031436441983387,0.10049235882769643,,0.10033386653232798
260550,0.10011759556963719,0.10009492810339729,0.10007994852001334,0.10016981615332457,,0.1002742650301746,0.1001871268567006,0.10017582588660937,,0.10021122033801005
261050,0.10009730046642144,0.10007977321267472,0.10007994852001334,0.10012203558788874,,0.10010836818521826,0.10004653835876269,0.10010931213594522,,0.10012383131328192
261550,0.10002575418300869,0.10003724991869656,0.10003007955232597,0.1000630005835112,,0.1000516445095726,0.10004224575550669,0.10007191402786254,,0.10010431947860554
262050,0.10002576699020474,0.10001755631712757,0.10002433646324214,0.10002185850328928,,0.10004123535610848,0.10003565251422732,0.10004305266953858,,0.10003275167255252
262550,0.10001505732915258,0.10001050558330075,0.10001632331118707,0.10002185850328928,,0.10002344095907931,0.10001712699141699,0.10001667458384676,,0.10001570740448797
263050,0.10000663829356185,0.1000074716191991,0.1000095100338365,0.10000919671113774,,0.10000701267407393,0.10001183660916745,0.10000663748582382,,0.10000846579048861
263550,0.10000419530817023,0.10000474752905542,0.1000055410508266,0.10000497699264606,,0.10000640788925111,0.10000675231935914,0.10000277387748176,,0.1000044559606335
264050,0.10000246421470593,0.10000091111550066,0.10000254799269495,0.10000285640287068,,0.10000301042954997,0.10000391393660062,0.10000332726327915,,0.1000044559606335
264550,0.10000100658596053,0.10000132806183806,0.10000084637671518,0.10000138700373985,,0.10000125835220437,0.10000188540614924,0.10000172954176541,,0.10000137002020565
265050,0.10000040860060433,0.10000063728006887,0.10000084637671518,0.10000150530233559,,0.10000041290566249,0.10000041300129055,0.10000065771609888,,0.10000134432978461
265550,0.10000059500284564,0.10000024163781636,0.10000044459867567,0.1000007705996708,,0.10000035468037631,0.10000041300129055,0.10000065771609888,,0.10000048900826068
266050,0.10000042528882323,0.10000023849347464,0.10000035774426293,0.1000002392659974,,0.10000036541923628,0.10000027051056024,0.10000031853364084,,0.1000002414094556
266550,0.10000010115027644,0.1000001803503775,0.10000020231919116,0.10000022120364029,,0.1000001742101062,0.10000014737466498,0.10000021173403577,,0.10000031498623213
267050,0.10000006181589187,0.10000003829290817,0.10000006039127982,0.10000006823426519,,0.10000008907461157,0.10000010116278807,0.10000007397996365,,0.10000010711948587
267550,0.10000003690904165,0.1000000425481322,0.10000003155127236,0.10000003998145514,,0.10000005039672928,0.10000002460684654,0.1000000560600861,,0.10000005229119432
268050,0.10000002498153579,0.10000002400845381,0.10000001435412387,0.10000003160229562,,0.10000001763893156,0.10000001751737768,0.1000000482276636,,0.10000003855887014
268550,0.100000007697044,0.10000000981690572,0.10000001305921359,0.10000001296549786,,0.10000002451840045,0.10000001751737768,0.10000001904642043,,0.10000001910517775
269050,0.100000003993897,0.10000000739554842,0.10000000441574779,0.10000000756753785,,0.10000001339725816,0.1000000083879575,0.10000000536164891,,0.10000001231863483
269550,0.10000000345999331,0.1000000050484464,0.10000000468043392,0.10000000192777311,,0.10000000416811614,0.10000000516393735,0.10000000380069403,,0.10000000661488058
270050,0.10000000345999331,0.10000000221099078,0.10000000214063562,0.10000000189730565,,0.1000000038896492,0.10000000292042704,0.10000000311103113,,0.10000000349517976
270550,0.10000000092610971,0.10000000083560003,0.1000000007480054,0.10000000099434958,,0.10000000167689185,0.10000000194259022,0.10000000148626853,,0.10000000284486653
271050,0.10000000092610971,0.10000000039914585,0.10000000089502906,0.10000000076837079,,0.10000000106864208,0.10000000061251574,0.10000000030216318,,0.10000000131461677
