NoOfEvals,MsArexJggDoubleSphereUV_0,MsArexJggDoubleSphereUV_1,MsArexJggDoubleSphereUV_2,MsArexJggDoubleSphereUV_3,MsArexJggDoubleSphereUV_4,MsArexJggDoubleSphereUV_5,MsArexJggDoubleSphereUV_6,MsArexJggDoubleSphereUV_7,MsArexJggDoubleSphereUV_8,MsArexJggDoubleSphereUV_9
201550,2.83809261570485,3.4789798364893265,2.3096852758631776,3.502594897918009,4.133723051761822,3.3155298593282674,3.7412089549195198,1.0600370249964306,3.3577966801447765,3.1508943205392392
202050,1.221743186650579,1.5998996110425314,1.4579633615935816,1.748159038038367,1.8941354848225778,2.3378480393934207,1.637345223380869,0.9623571602597255,2.611587322189953,0.9287541477043785
202550,0.9496852023916033,0.6691187614469617,0.6479421082306036,0.9686437690527542,1.2902217908880695,1.2455170479616022,1.3456285520222315,0.7932750336225619,1.2787403637160213,0.9287541477043785
203050,0.6413746142421927,0.655646530287653,0.5334212835092766,0.5262163733770895,0.3728655576444927,0.7247064646044483,0.6383909755546291,0.4102125080373602,0.6903617363751752,0.9533251609512307
203550,0.43770415881468583,0.3601228471193815,0.41061586079249945,0.3655036134149976,0.36273233566810015,0.2525937936653181,0.35705220718166986,0.39439098878606105,0.3078532951679269,0.45417671128637516
204050,0.299554415507169,0.28767992801057096,0.3004092245050919,0.2902840849643822,0.25986471771235076,0.2525937936653181,0.24272421628337873,0.28760824275861957,0.252417485540279,0.3237556569076836
204550,0.23989547530381758,0.17193197880184918,0.16651883407861082,0.1889336180335941,0.21538061271883224,0.2098949842162094,0.18440412272140722,0.21856462392932843,0.16828032701348336,0.1427945935860503
205050,0.1463803121889063,0.1404364234888397,0.14871129476654324,0.141712782476618,0.14057604099294452,0.17922678004469075,0.13518738039999592,0.15085603823046456,0.15368889281078546,0.16941509931654344
205550,0.12538964581482276,0.12000588133257332,0.11788365078133659,0.13315037128956522,0.16307758037935655,0.1389539304058982,0.1310612328928085,0.1249120383810913,0.13173712605442053,0.1180131842074775
206050,0.12133826601155977,0.11966631176448458,0.11421082622885392,0.1067800112160598,0.13180942795924,0.11304118782452957,0.10396195360404634,0.12312435703454455,0.11675078362771758,0.11794559519259694
206550,0.1090041438070888,0.11010094099257292,0.11031010179778501,0.10720121216282301,0.1170965759829155,0.11043008572570698,0.10959290537850856,0.10933035983283272,0.11396998095845265,0.10582051948738365
207050,0.10355807779797976,0.10438690747249685,0.10410696033714854,0.1050732228990458,0.11014217850992124,0.10816001250659842,0.10370582814674331,0.10535535526147834,0.10777781719802591,0.10649197711060521
207550,0.10289944228205442,0.10129795873832557,0.1030870405304388,0.10206045644553059,0.10326639537986346,0.10376600256448032,0.10169876826911166,0.10185054901655728,0.1060103665740713,0.10115566656215737
208050,0.10162474148333153,0.10129795873832557,0.10110225187097333,0.10068449270540242,0.10175336816412908,0.100955601072376,0.10115638178023606,0.10084783087363279,0.10295044777250258,0.10149087664105853
208550,0.10097079053871565,0.10068044820508139,0.10020996232899819,0.10068449270540242,0.10061573237433093,0.10102315826790952,0.10065829965503492,0.10084783087363279,0.10119587485831369,0.1010706376538307
209050,0.10033078473014344,0.1003975704302442,0.10046991138560608,0.1004816877036924,0.10071856374826213,0.10065764704846106,0.10043755935685204,0.10047876012032399,0.10062570476084913,0.10050751756290893
209550,0.1003256606518848,0.1002581554317909,0.10024723362586359,0.10024607824647122,0.1004310868467778,0.100326658728677,0.10013501629493608,0.1001570182241106,0.10042186528918261,0.1003868429374137
210050,0.10020240692809837,0.10014790076278642,0.10013714474746561,0.10021211050520684,0.10008521370877427,0.1002510585342213,0.10012864577325394,0.1001233360945026,0.10033224149496754,0.10018897877778728
210550,0.10011462269886419,0.10006088967153014,0.10005186092937103,0.10004302173236748,0.1000755130309459,0.100069347333422,0.10006685066267759,0.10008111753681836,0.10014363067585082,0.10006091587574617
211050,0.10003234336601896,0.10004493704943651,0.10003354060789371,0.10004367104439228,0.10004327356278606,0.10006302662211075,0.10003317711771205,0.10002135469766346,0.1000935982425878,0.10003182615342984
211550,0.10002981596090021,0.10002030599133749,0.1000222102473539,0.10002635977237899,0.10001859476436818,0.10004836197944693,0.10003317711771205,0.10004294780609616,0.1000340980012297,0.10003545295695947
212050,0.10001722548017056,0.10000837160338047,0.10001519412054845,0.10000665157532945,0.10002367287801313,0.1000247863081387,0.10002237582253785,0.1000102038703808,0.10002399521881802,0.1000222595699042
212550,0.10001042092348417,0.10000400537354848,0.10000506845047538,0.10001175123697056,0.1000111167994854,0.10001144734629067,0.10000898563181544,0.1000102038703808,0.10001150047129105,0.10001024911618292
213050,0.10000270897991699,0.10000400537354848,0.10000354340235157,0.10000932991786327,0.10000546176618434,0.1000056272436081,0.10000463512827525,0.10000475975684131,0.10000537378107081,0.10000697923387648
213550,0.10000270897991699,0.10000246103723588,0.10000178263272151,0.10000390920421176,0.10000254841379101,0.10000179672186096,0.1000026816203291,0.10000087671211995,0.10000212222019109,0.10000425092203578
214050,0.10000153205694555,0.10000169920217208,0.10000088445201406,0.10000141409758737,0.10000165790585964,0.10000153500305377,0.10000199655547293,0.1000008774338767,0.10000155214836215,0.10000163224152436
214550,0.10000105379297398,0.10000069470720087,0.10000042543732796,0.10000133499962502,0.10000116304516925,0.1000008611662793,0.10000143197154474,0.10000050744530202,0.10000096899513111,0.10000109211774383
215050,0.10000053345419604,0.1000003578050787,0.10000052597815517,0.10000079812361821,0.10000073077633541,0.10000061420950965,0.10000049527269393,0.10000038905885512,0.10000064836274483,0.1000008382704325
215550,0.10000041538347869,0.10000024862752206,0.10000026433272212,0.10000037146691676,0.10000025329110773,0.10000045245224312,0.10000049527269393,0.10000020601379177,0.10000025472991199,0.1000002684406761
216050,0.10000017714474736,0.10000009357588736,0.10000010077062756,0.10000022749622256,0.10000022098570369,0.10000030130659084,0.10000008147954398,0.10000010132818406,0.10000019332293027,0.10000017564366721
216550,0.10000013120547814,0.10000007043211695,0.10000005767939571,0.10000008370151957,0.10000014637759812,0.10000015313428437,0.10000008147954398,0.10000008353997612,0.10000009254417386,0.10000014058451036
217050,0.10000005927987293,0.1000000431315134,0.1000000301348876,0.1000000301249877,0.10000004131302224,0.10000002526558437,0.1000000798895056,0.10000004758389695,0.1000000516550989,0.10000006633552086
217550,0.10000003319391547,0.10000001830117455,0.10000001378121041,0.10000001818925155,0.10000005292793919,0.10000002526558437,0.10000004308200353,0.10000002262286219,0.10000005045542094,0.10000003881780632
218050,0.10000002109416534,0.10000001071548957,0.10000000936344765,0.10000001367638288,0.10000001702545193,0.1000000233395139,0.10000002439975206,0.10000001598051952,0.10000002147701084,0.1000000208958547
218550,0.1000000066862297,0.10000000735903007,0.100000008859428,0.10000000964317074,0.10000001543826323,0.10000000721120925,0.10000001095372361,0.10000000316799369,0.10000000914530247,0.10000001974740126
219050,0.10000000477225245,0.1000000027849042,0.10000000453034108,0.10000000644380387,0.10000000385618661,0.10000000593020704,0.10000000570823758,0.10000000292757023,0.10000000877646706,0.10000000480181115
219550,0.10000000290573352,0.10000000208490864,0.10000000236376981,0.10000000384127866,0.10000000298615805,0.10000000170623893,0.10000000262482397,0.10000000170638063,0.10000000424125038,0.10000000205774844
220050,0.10000000106538982,0.10000000160831464,0.1000000008403669,0.10000000150768092,0.10000000090842595,0.10000000170623893,0.1000000021776989,0.1000000012070624,0.10000000184572998,0.10000000157204317
220550,0.10000000115701362,0.10000000076708562,0.10000000085919036,0.10000000054167184,0.10000000062553879,0.1000000012717526,0.10000000043050812,0.10000000075281894,0.10000000065437502,0.10000000110365154
221050,0.10000000039400882,0.10000000062663095,0.10000000033996449,0.10000000042198891,0.10000000033640526,0.10000000075751522,0.10000000043050812,0.10000000047463911,0.10000000065437502,0.100000000496489
221550,0.10000000036919296,0.10000000024329776,0.10000000024344433,0.100000000182315,0.10000000033640526,0.10000000042900047,0.10000000039430143,0.10000000025182072,0.10000000032504656,0.10000000032059365
222050,0.1000000003593381,0.10000000013286517,0.10000000012251137,0.10000000014670891,0.10000000017791978,0.10000000023625545,0.10000000021847462,0.10000000014637951,0.10000000004578626,0.1000000001964637
222550,0.10000000014367154,0.10000000003163101,0.10000000002356756,0.10000000005055143,0.1000000000823874,0.1000000001275828,0.10000000010058316,0.10000000007005876,0.10000000006976362,0.10000000008377084
223050,0.10000000007957188,0.10000000004781198,0.10000000002356756,0.10000000002889393,0.10000000009600962,0.10000000004871787,0.10000000003127323,0.10000000004921593,0.10000000006578663,0.10000000010208446
223550,0.10000000004017878,0.10000000002029454,0.10000000001414347,0.10000000002871298,0.10000000003125528,0.10000000003316326,0.10000000004959805,0.10000000002502567,0.10000000002717019,0.1000000000289829
224050,0.10000000002299639,0.10000000001543108,0.10000000001091269,0.10000000001003435,0.1000000000146316,0.10000000003636378,0.10000000003455642,0.10000000000911112,0.10000000001297989,0.10000000002256602
224550,0.10000000001604051,0.10000000001089361,0.10000000000626855,0.10000000001003435,0.1000000000088362,0.10000000000555176,0.10000000001211899,0.100000000006879,0.10000000000613446,0.10000000000941653
225050,0.1000000000081777,0.10000000000481928,0.10000000000444917,0.10000000000773145,0.10000000000413022,0.10000000000555176,0.10000000000520334,0.10000000000131813,0.10000000000576958,0.10000000000260663
225550,0.10000000000288654,0.1000000000031167,0.10000000000259336,0.1000000000029471,0.10000000000242376,0.10000000000415364,0.10000000000134969,0.10000000000131813,0.10000000000282643,0.10000000000451677
226050,0.10000000000253371,0.10000000000122945,0.10000000000067619,0.1000000000015568,0.10000000000186328,0.10000000000087961,0.10000000000151821,0.10000000000077015,0.10000000000295793,0.10000000000204619
226550,0.10000000000135183,0.10000000000100188,0.10000000000052456,0.10000000000102532,0.10000000000099374,0.10000000000087961,0.10000000000103501,0.10000000000060622,0.10000000000056153,0.1000000000010192
227050,0.10000000000055374,0.10000000000052586,0.10000000000052456,0.10000000000053653,0.10000000000061429,0.10000000000098955,0.10000000000058512,0.10000000000037619,0.10000000000029725,0.10000000000078178
227550,0.10000000000045238,0.10000000000031889,0.1000000000002799,0.10000000000047134,0.10000000000028571,0.1000000000004117,0.10000000000018153,0.1000000000001379,0.10000000000031145,0.10000000000015631
228050,0.10000000000026794,0.10000000000031396,0.10000000000004307,0.1000000000002371,0.10000000000017198,0.1000000000003118,0.10000000000011154,0.10000000000013531,0.10000000000017385,0.10000000000015631
228550,0.10000000000009965,0.10000000000010892,0.1000000000000856,0.10000000000011507,0.10000000000015198,0.1000000000001268,0.1000000000001014,0.10000000000007456,0.1000000000000478,0.10000000000010781
229050,0.10000000000003414,0.10000000000003335,0.10000000000005008,0.10000000000006547,0.10000000000008774,0.10000000000010036,0.10000000000004904,0.10000000000002636,0.10000000000004645,0.10000000000005091
229550,0.10000000000003414,0.10000000000002103,0.10000000000000983,0.10000000000001837,0.10000000000006422,0.10000000000004278,0.10000000000003,0.10000000000001527,0.10000000000001799,0.10000000000003675
230050,0.10000000000002926,0.10000000000001347,0.10000000000000865,0.10000000000001837,0.1000000000000283,0.10000000000001795,0.1000000000000204,0.10000000000000865,0.10000000000001891,0.1000000000000264
230550,0.10000000000000656,0.1000000000000065,0.10000000000000554,0.10000000000000518,0.10000000000001363,0.10000000000001784,0.10000000000001484,0.1000000000000065,0.1000000000000064,0.10000000000000789
231050,0.10000000000000656,0.10000000000000399,0.1000000000000037,0.10000000000000474,0.10000000000000502,0.10000000000000922,0.10000000000000372,0.10000000000000336,0.10000000000000438,0.10000000000000651
231550,0.10000000000000318,0.10000000000000216,0.10000000000000282,0.10000000000000217,0.10000000000000411,0.10000000000000539,0.10000000000000324,0.10000000000000199,0.10000000000000152,0.1000000000000031
232050,0.10000000000000103,0.10000000000000055,0.10000000000000162,0.10000000000000182,0.10000000000000182,0.10000000000000236,0.10000000000000181,0.10000000000000206,0.10000000000000099,0.10000000000000143
232550,0.10000000000000103,0.1000000000000009,0.10000000000000059,0.10000000000000116,0.10000000000000116,0.10000000000000109,0.10000000000000124,0.10000000000000073,0.10000000000000034,0.10000000000000053
233050,0.10000000000000099,0.10000000000000064,0.10000000000000021,0.10000000000000064,0.10000000000000074,0.10000000000000098,0.10000000000000075,0.10000000000000031,0.1000000000000005,0.10000000000000087
233550,0.10000000000000064,0.10000000000000021,0.10000000000000023,0.10000000000000031,0.10000000000000031,0.10000000000000034,0.10000000000000034,0.10000000000000013,0.1000000000000003,0.1000000000000004
234050,0.10000000000000028,0.10000000000000009,0.10000000000000012,0.10000000000000013,0.10000000000000026,0.10000000000000044,0.10000000000000019,0.10000000000000016,0.10000000000000014,0.10000000000000019
234550,0.10000000000000013,0.10000000000000009,0.10000000000000003,0.10000000000000009,0.10000000000000013,0.10000000000000024,0.10000000000000006,0.10000000000000005,0.1000000000000001,0.10000000000000013
235050,0.10000000000000007,0.10000000000000006,0.10000000000000002,0.10000000000000007,0.10000000000000006,0.10000000000000009,0.10000000000000006,0.10000000000000005,0.10000000000000007,0.10000000000000007
235550,0.10000000000000005,0.10000000000000003,0.10000000000000002,0.10000000000000006,0.10000000000000003,0.10000000000000006,0.10000000000000002,0.10000000000000002,0.10000000000000003,0.10000000000000005
236050,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000003,0.10000000000000005,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000003
236550,0.10000000000000002,0.1,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.1,0.10000000000000002,0.10000000000000002
237050,0.10000000000000002,0.1,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.1,0.1,0.1,0.1
237550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
238050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
238550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
239050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
239550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
240050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
240550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
241050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
241550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
242050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
242550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
243050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
243550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
244050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
244550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
245050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
245550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
246050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
246550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
247050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
247550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
248050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
248550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
249050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
249550,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
250000,26.90313053558776,34.27651034093587,26.367627665138563,40.14894091706856,26.52834062492618,28.2790364012836,34.31286788789578,36.196810036470424,26.022039216654644,36.55625445365401
250050,26.90313053558776,34.27651034093587,26.367627665138563,36.58877592771845,18.762056913029944,19.709095629037144,34.31286788789578,36.196810036470424,26.022039216654644,34.07160904366993
250550,9.251020050645504,6.776515890390862,14.826684090344445,8.927741856817878,7.383111809660166,7.857233641048502,6.061669949226873,12.10985875466268,15.371946167990385,14.780088879927881
251050,4.83385260559596,5.1968675385083465,5.319793634806784,4.617837384920368,4.013790205561185,7.040044044748749,6.2346310511919585,5.83416341408544,6.377254091224019,9.52273459422375
251550,2.1590872488643567,2.462690929885997,4.274756956257048,5.013100977081509,1.6234847476763163,2.1339093594308816,2.8045891687881896,5.585017846418659,4.380168948651523,4.845604799243291
252050,1.9995924730699537,1.6997493555900651,2.457658611390523,2.4217146197011874,1.398887375255852,1.6255538447723552,2.250319128586149,1.8146593180071,1.2188200243576361,1.1535230173653073
252550,0.7914670299737558,0.8650771177685588,1.1310212285659405,0.8940991665102287,0.9913330476076886,0.5305483016622299,0.9033504534019426,1.809614378870319,0.8788522992690342,0.979425483527689
253050,0.46219032994598264,0.6563440383423491,0.6034132435807618,0.8178639818042546,0.5086515567493635,0.38414166621910284,0.4112211506198864,0.42148447629349073,0.31714351771585736,0.8980606035152267
253550,0.3804357986336011,0.2810336832539253,0.33633244285772446,0.36029520312550967,0.40215498492632573,0.38414166621910284,0.29941107619459406,0.3214534395400489,0.401013060467866,0.5111480900397775
254050,0.26303256226689775,0.25715297952214,0.33633244285772446,0.3166796761576327,0.18438267665048486,0.25257973127965333,0.19760079634486133,0.3214534395400489,0.3206316748471662,0.417150780833899
254550,0.1732581240386559,0.17882755973113684,0.21723020143489213,0.16927976982327742,0.16566562935153784,0.17892439406789598,0.16007465582663605,0.2346014047669781,0.15079019303998567,0.28630193885368393
255050,0.13174859884562842,0.14680008826592741,0.17519621025482976,0.139873889402018,0.15174794708919634,0.14815757138131916,0.14273747120473806,0.20353371415999644,0.15635079937899038,0.14374263655897887
255550,0.1323085821671822,0.13629082117856225,0.1404658206715224,0.139873889402018,0.12203756150943298,0.1334829683205518,0.14352752688484194,0.13098986210289632,0.13699898268322339,0.1398789015280598
256050,0.11472179229371046,0.11236661634449797,0.13251025220725163,0.11293221600020556,0.11338762942258858,0.11851662056307533,0.12159187051314144,0.11741853128905189,0.11876950797773472,0.11422648859843053
256550,0.10848081644536882,0.10792153579768304,0.11586396115006288,0.10832870934007591,0.10641558526359005,0.10885999949777692,0.11051864872545786,0.1127567495868421,0.10921409512683096,0.11303329707381145
257050,0.10216220336100625,0.10271578168234026,0.10859733222433296,0.10744616939340046,0.10621420783276271,0.10380710726299609,0.10161648930245595,0.10547984034551748,0.10846769881164309,0.1069632565761392
257550,0.10216220336100625,0.10181627781742604,0.10301466536404844,0.1019892565035486,0.10185480321957538,0.10304024490652797,0.10161648930245595,0.1038705761883806,0.1037365383299595,0.10421131717969742
258050,0.102352895326316,0.10131873769248129,0.10142396302999122,0.10172028417008726,0.10099252962836605,0.10166414649873173,0.10134320338120734,0.10132245735202831,0.10186482177411124,0.10181625777503953
258550,0.10082176441718962,0.10051948188715847,0.10074697670810238,0.10064178719719541,0.1002674250403356,0.10056461011538231,0.10134320338120734,0.1008412088408236,0.10132618425621577,0.10182617401271622
259050,0.10055724641981975,0.10023620554741083,0.10044498427468972,0.10027686479999999,0.1002674250403356,0.10045053740664642,0.10056455824484337,0.10040311417732452,0.1003504930424154,0.1009387909288773
259550,0.10036698874266889,0.10023620554741083,0.1002243120132999,0.10048905746258226,0.1000951089814061,0.10036425934341987,0.10016290596791169,0.10040834399962496,0.1003504930424154,0.1002914822464463
260050,0.10020901450318359,0.10008925577762684,0.10018177584719291,0.10032252011855623,0.10006948975317895,0.10017892164305107,0.10012013145793627,0.10034572699734452,0.1002297751275843,0.10021644478208937
260550,0.10013930380309137,0.1000610787968874,0.1001314222788906,0.10014711144503313,0.10006381673979216,0.10017083335321296,0.10004165558624725,0.10017340312427504,0.1000891298681424,0.10008764315710396
261050,0.10006702532283825,0.1000335172884357,0.10004684218054993,0.1000264549186905,0.10002155149123922,0.10008712122918959,0.10003854992858296,0.10004590819450819,0.10005350930856728,0.10008764315710396
261550,0.10006525763398348,0.10001080530370252,0.10004684218054993,0.10003797137366446,0.10002155149123922,0.10002242607617588,0.1000090850437482,0.10002832125011925,0.10001856351795739,0.1000210077655791
262050,0.10001661594414805,0.10001517780190566,0.10002486080106156,0.10002488315145844,0.10001332063693137,0.10002242607617588,0.10000723828296224,0.10001424940205385,0.10001856351795739,0.10000958652144734
262550,0.10001285028145851,0.10000651569466769,0.10001909947217542,0.10001151936359778,0.10000484992028,0.10000917730105223,0.10000884008105736,0.10000891612880373,0.10001173989160944,0.10000958652144734
263050,0.10000594887996453,0.10000323589940037,0.10000549871728541,0.10000754447758865,0.10000219860843472,0.10000689457904989,0.10000244976453779,0.10000626104963814,0.1000063463747299,0.10000755370158715
263550,0.10000302519407292,0.10000222733176847,0.10000552134081146,0.10000373466056657,0.10000112188684235,0.10000301385669184,0.10000244976453779,0.10000335517631327,0.1000044299450147,0.1000034516034719
264050,0.10000264819044517,0.10000126007607275,0.10000160975275205,0.10000313575366664,0.10000126837746393,0.10000201148466911,0.1000016888268943,0.10000229447788132,0.10000246791486954,0.10000179993018027
264550,0.10000091854846353,0.10000052314298026,0.10000226745833142,0.10000149810734069,0.10000032763224116,0.10000134581759777,0.1000007008468454,0.10000133858658981,0.10000112128492976,0.10000136205336946
265050,0.10000051576877524,0.10000052314298026,0.10000112165359812,0.10000052264081347,0.10000032763224116,0.1000006736530554,0.100000365907794,0.10000045445005694,0.10000033432679269,0.1000010353027535
265550,0.10000035644436757,0.10000013719909386,0.10000049548227338,0.10000055895261706,0.10000018990640325,0.10000030051407255,0.10000014325814287,0.10000045163194875,0.10000033432679269,0.10000058849003123
266050,0.10000016939497768,0.10000008740487304,0.10000026418827068,0.1000002405437925,0.10000004876817731,0.10000014448758321,0.10000009004496596,0.10000017646313772,0.10000010910716252,0.10000020602429356
266550,0.10000011250202363,0.10000009880059622,0.10000018647571576,0.1000001450297555,0.10000003162500944,0.10000013190622399,0.10000004438816716,0.10000004349049578,0.10000009268240359,0.10000004605934396
267050,0.10000006217632498,0.1000000297220933,0.10000007800110418,0.10000006197778394,0.10000003422708521,0.10000004651825758,0.10000004438816716,0.10000006753311402,0.10000005869993067,0.10000004605934396
267550,0.10000001910794619,0.10000001700160799,0.10000003801363426,0.10000003312320524,0.10000001647462436,0.10000003325391835,0.10000003569364974,0.10000004083428336,0.10000003856191358,0.10000003367398057
268050,0.10000001437476423,0.10000000942750664,0.10000002407640143,0.10000003312320524,0.10000001099406151,0.1000000099356058,0.10000000899866306,0.10000001076495817,0.10000001360459289,0.10000001494750965
268550,0.10000000888157584,0.10000000942750664,0.10000001397094939,0.10000000723659869,0.10000000416584616,0.10000000659403094,0.10000000396373813,0.10000000680103377,0.1000000068040435,0.10000000467958595
269050,0.1000000054311112,0.10000000321382023,0.10000000940426168,0.10000000654972763,0.10000000385250067,0.10000000700719422,0.10000000270942355,0.10000000505251748,0.10000000351676262,0.10000000362266277
269550,0.10000000230075737,0.10000000294478882,0.10000000666016014,0.10000000505123982,0.10000000153356928,0.10000000097249365,0.10000000275179002,0.10000000341957037,0.10000000303389502,0.10000000362266277
270050,0.10000000130919244,0.10000000213098494,0.1000000022805842,0.10000000310141441,0.1000000009495988,0.10000000097249365,0.1000000014929506,0.10000000176084534,0.10000000139447292,0.10000000147556258
270550,0.10000000092406264,0.10000000076142981,0.10000000248874426,0.10000000095054291,0.10000000047038932,0.10000000097249365,0.10000000040076411,0.1000000011205377,0.10000000044543661,0.10000000107541111
271050,0.10000000079975509,0.10000000056916228,0.10000000099024224,0.10000000087344386,0.10000000034903375,0.10000000082631025,0.10000000042789914,0.1000000007259967,0.10000000044543661,0.1000000008300107
271550,0.10000000035716473,0.10000000023257405,0.10000000067278028,0.10000000049085814,0.10000000018379354,0.10000000050149721,0.10000000020484594,0.10000000030008144,0.1000000003656248,0.10000000060475009
272050,0.10000000017227967,0.10000000009530219,0.10000000021047882,0.10000000019786567,0.10000000007075638,0.10000000008761534,0.10000000007836177,0.10000000023459385,0.10000000016102169,0.10000000021854677
272550,0.1000000000920074,0.10000000007327632,0.10000000016623131,0.10000000011986301,0.10000000003899816,0.10000000007699732,0.10000000007836177,0.10000000013237,0.10000000011701991,0.1000000001132679
273050,0.10000000006923063,0.10000000003133676,0.10000000010089238,0.1000000000531614,0.10000000004566467,0.10000000007319908,0.1000000000322815,0.10000000006007329,0.10000000005808744,0.10000000006104239
273550,0.10000000004926081,0.10000000003220809,0.10000000004457814,0.1000000000127169,0.10000000001545972,0.10000000003084247,0.10000000002346728,0.10000000003565136,0.10000000003094135,0.10000000004564019
274050,0.10000000001193234,0.1000000000188457,0.10000000004457814,0.10000000001370643,0.10000000001477642,0.10000000001344765,0.10000000002189767,0.10000000001500928,0.10000000002044708,0.10000000001277162
274550,0.10000000000924457,0.10000000000409662,0.10000000002192025,0.10000000001370643,0.1000000000121831,0.10000000000777187,0.10000000000691513,0.10000000000528705,0.10000000000972666,0.1000000000176889
275050,0.10000000000447097,0.10000000000296512,0.10000000001131291,0.10000000000349347,0.1000000000035689,0.1000000000041823,0.1000000000050684,0.10000000000377277,0.10000000000380564,0.1000000000083393
275550,0.10000000000275046,0.10000000000227677,0.10000000001078824,0.10000000000361807,0.10000000000245463,0.10000000000256412,0.10000000000211721,0.10000000000103153,0.10000000000380564,0.10000000000208015
276050,0.10000000000241277,0.10000000000140868,0.10000000000382932,0.10000000000257682,0.10000000000155856,0.10000000000102581,0.1000000000010506,0.10000000000103153,0.10000000000179593,0.100000000002414
276550,0.10000000000049512,0.10000000000106826,0.10000000000168048,0.10000000000066528,0.10000000000118628,0.10000000000102581,0.10000000000083044,0.10000000000089923,0.10000000000145383,0.10000000000091044
277050,0.10000000000049512,0.10000000000047818,0.10000000000081254,0.10000000000018962,0.10000000000058967,0.10000000000072644,0.10000000000059855,0.10000000000101068,0.10000000000052126,0.1000000000005678
277550,0.10000000000020684,0.10000000000022227,0.10000000000061775,0.10000000000018962,0.10000000000018167,0.10000000000030662,0.10000000000019275,0.10000000000046169,0.10000000000036627,0.10000000000040624
278050,0.10000000000015472,0.10000000000016482,0.1000000000005023,0.10000000000014883,0.10000000000018167,0.1000000000001728,0.10000000000003641,0.10000000000032776,0.10000000000018411,0.10000000000008724
278550,0.10000000000009585,0.10000000000008019,0.10000000000009915,0.10000000000005166,0.10000000000005785,0.10000000000007774,0.10000000000008351,0.10000000000015029,0.10000000000007814,0.10000000000007621
279050,0.10000000000003686,0.10000000000005749,0.10000000000011004,0.1000000000000542,0.10000000000005986,0.10000000000006326,0.10000000000006788,0.10000000000004981,0.10000000000004908,0.10000000000007621
279550,0.10000000000002418,0.10000000000002496,0.10000000000006902,0.10000000000002601,0.10000000000002232,0.10000000000003188,0.10000000000002844,0.10000000000004981,0.10000000000003055,0.10000000000002741
280050,0.1000000000000189,0.10000000000001412,0.1000000000000577,0.10000000000001068,0.10000000000001284,0.10000000000002343,0.10000000000001065,0.10000000000004966,0.10000000000001136,0.10000000000001295
280550,0.10000000000001114,0.10000000000000624,0.10000000000002128,0.10000000000001089,0.10000000000000442,0.10000000000000753,0.10000000000001065,0.10000000000002404,0.10000000000001347,0.10000000000000142
281050,0.10000000000000327,0.10000000000000521,0.10000000000001077,0.10000000000000113,0.100000000000007,0.10000000000000694,0.10000000000000567,0.10000000000001318,0.1000000000000067,0.10000000000000142
281550,0.10000000000000292,0.10000000000000188,0.10000000000000714,0.10000000000000113,0.10000000000000284,0.1000000000000056,0.10000000000000463,0.10000000000000592,0.10000000000000292,0.10000000000000142
282050,0.10000000000000259,0.10000000000000188,0.10000000000000416,0.10000000000000138,0.10000000000000137,0.1000000000000028,0.10000000000000135,0.10000000000000364,0.10000000000000292,0.10000000000000142
